gdl,3.34.0 1,https://github.com/eudaldgr/kiss-garbage,gfx/gdl,
libresprite,git 1,https://github.com/eudaldgr/kiss-garbage,gfx/libresprite,
potrace,1.16 1,https://github.com/eudaldgr/kiss-garbage,gfx/potrace,
inkscape,1.0 1,https://github.com/eudaldgr/kiss-garbage,gfx/inkscape,
jp2a,1.0.9 1,https://github.com/eudaldgr/kiss-garbage,gfx/jp2a,
double-conversion,3.1.5 1,https://github.com/eudaldgr/kiss-garbage,gfx/double-conversion,
pangomm,2.42.1 1,https://github.com/eudaldgr/kiss-garbage,gfx/pangomm,
libXpm,3.5.13 1,https://github.com/eudaldgr/kiss-garbage,gfx/libXpm,
atkmm,2.28.0 1,https://github.com/eudaldgr/kiss-garbage,gfx/atkmm,
glibmm,2.64.2 1,https://github.com/eudaldgr/kiss-garbage,gfx/glibmm,
gsl,2.6 1,https://github.com/eudaldgr/kiss-garbage,gfx/gsl,
grafx2,2.7 1,https://github.com/eudaldgr/kiss-garbage,gfx/grafx2,
gtkmm,3.24.2 1,https://github.com/eudaldgr/kiss-garbage,gfx/gtkmm,
cairomm,1.12.2 1,https://github.com/eudaldgr/kiss-garbage,gfx/cairomm,
gimp,2.99.4 1,https://github.com/eudaldgr/kiss-garbage,gfx/gimp,
arc-theme,20200513 1,https://github.com/eudaldgr/kiss-garbage,themes/arc-theme,
papirus-icon-theme,20200602 1,https://github.com/eudaldgr/kiss-garbage,themes/papirus-icon-theme,
lxqt-sudo,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-sudo,
lxqt-panel,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-panel,
lxqt-qtplugin,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-qtplugin,
lximage-qt,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lximage-qt,
lxqt-session,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-session,
libdbusmenu-qt,0.9.3+16.04.20160218 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/libdbusmenu-qt,
lxqt-config,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-config,
lxqt-notificationd,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-notificationd,
lxqt-about,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-about,
lxqt-runner,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-runner,
lxqt-powermanagement,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-powermanagement,
lxqt-policykit,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-policykit,
lxqt-admin,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-admin,
obconf-qt,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/obconf-qt,
libfm-qt,0.15.1 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/libfm-qt,
qterminal,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/qterminal,
xdg-user-dirs,0.17 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/xdg-user-dirs,
libgudev,233 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/libgudev,
libfm-extra,1.3.1 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/libfm-extra,
menu-cache,1.1.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/menu-cache,
lxqt-build-tools,0.7.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-build-tools,
lxqt-openssh-askpass,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-openssh-askpass,
pcmanfm-qt,0.15.1 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/pcmanfm-qt,
upower, 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/upower,
lxqt-globalkeys,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-globalkeys,
liblxqt,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/liblxqt,
libstatgrab,0.92 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/libstatgrab,
libqtxdg,3.5.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/libqtxdg,
lxqt-themes,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/lxqt-themes,
intltool-fake,1 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/intltool-fake,
qtermwidget,0.15.0 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/qtermwidget,
gettext-fake,1 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/gettext-fake,
xdg-utils,1.1.3 1,https://github.com/eudaldgr/kiss-lxqt,kiss-lxqt/xdg-utils,
tini,0.19.0 1,https://github.com/evandeaubl/kiss-personal,kiss-personal/tini,
wstunnel,3.1 1,https://github.com/evandeaubl/kiss-personal,kiss-personal/wstunnel,
duff,0.5.2 1,https://github.com/evandeaubl/kiss-personal,kiss-personal/duff,
snapraid,11.5 1,https://github.com/evandeaubl/kiss-personal,kiss-personal/snapraid,
swm,git 1,https://github.com/evandeaubl/kiss-personal,kiss-personal/swm,
nginx,1.18.0 1,https://github.com/evandeaubl/kiss-personal,kiss-personal/nginx,
snooze,0.5 1,https://github.com/evandeaubl/kiss-personal,kiss-personal/snooze,
containers,1.6 1,https://github.com/evandeaubl/kiss-personal,kiss-personal/containers,
git-annex,8.20210310 1,https://github.com/evandeaubl/kiss-personal,kiss-personal/git-annex,
mesa,21.1.4 1,https://github.com/git-bruh/kiss-repo,overrides/mesa,
compiler-rt,12.0.0 1,https://github.com/git-bruh/kiss-repo,overrides/compiler-rt,
clang,symlink,https://github.com/git-bruh/kiss-repo,overrides/clang,
musl,symlink,https://github.com/git-bruh/kiss-repo,overrides/musl,
python,symlink,https://github.com/git-bruh/kiss-repo,overrides/python,
llvm,12.0.1 1,https://github.com/git-bruh/kiss-repo,overrides/llvm,
util-linux,symlink,https://github.com/git-bruh/kiss-repo,overrides/util-linux,
gcc,symlink,https://github.com/git-bruh/kiss-repo,overrides/gcc,
dracula-gtk-theme,2.0 1,https://github.com/git-bruh/kiss-repo,repo/dracula-gtk-theme,
ttf-jetbrains-mono,2.225 1,https://github.com/git-bruh/kiss-repo,repo/ttf-jetbrains-mono,
libolm,3.2.2 1,https://github.com/git-bruh/kiss-repo,repo/libolm,
pi-hole-ftl,1.14 1,https://github.com/git-bruh/kiss-repo,repo/pi-hole-ftl,
cantarell-fonts,0.301 1,https://github.com/git-bruh/kiss-repo,repo/cantarell-fonts,
gomuks,git 1,https://github.com/git-bruh/kiss-repo,repo/gomuks,
qogir-cursors,2020-11-22 1,https://github.com/git-bruh/kiss-repo,repo/qogir-cursors,
meta,1 1,https://github.com/git-bruh/kiss-repo,repo/meta,
twemoji-color-font,13.1.0 1,https://github.com/git-bruh/kiss-repo,repo/twemoji-color-font,
ghc,9.0.1 1,https://github.com/git-bruh/kiss-repo,repo/ghc,
pi-hole,5.2.4 1,https://github.com/git-bruh/kiss-repo,repo/pi-hole,
dendrite,git 1,https://github.com/git-bruh/kiss-repo,repo/dendrite,
libidn,1.36 1,https://github.com/git-bruh/kiss-repo,repo/libidn,
server-meta,1 1,https://github.com/git-bruh/kiss-repo,repo/server-meta,
linux-firmware,20210315 1,https://github.com/git-bruh/kiss-repo,repo/linux-firmware,
stagit,0.9.5 1,https://github.com/git-bruh/kiss-repo,repo/stagit,
gotify-server,2.0.21 1,https://github.com/git-bruh/kiss-repo,repo/gotify-server,
jdk8-bin,8.292.10.1 1,https://github.com/git-bruh/kiss-repo,repo/jdk8-bin,
slstatus,git 1,https://github.com/git-bruh/kiss-repo,repo/slstatus,
pigz,symlink,https://github.com/gkisslinux/grepo,core/pigz,
binutils,symlink,https://github.com/gkisslinux/grepo,core/binutils,
gcc,symlink,https://github.com/gkisslinux/grepo,core/gcc,
curl,symlink,https://github.com/gkisslinux/grepo,core/curl,
glibc,2.33 1,https://github.com/gkisslinux/grepo,core/glibc,
git,symlink,https://github.com/gkisslinux/grepo,core/git,
firefox,90.0 1,https://github.com/gkisslinux/grepo,bin/firefox,
clang,symlink,https://github.com/gkisslinux/grepo,bin/clang,
cmake,3.20.5 1,https://github.com/gkisslinux/grepo,bin/cmake,
rust,1.53.0 1,https://github.com/gkisslinux/grepo,bin/rust,
llvm,12.0.1 1,https://github.com/gkisslinux/grepo,bin/llvm,
eglexternalplatform,git 1,https://github.com/gkisslinux/grepo,nvidia/eglexternalplatform,
sway,git 2,https://github.com/gkisslinux/grepo,nvidia/sway,
libglvnd,1.3.3 1,https://github.com/gkisslinux/grepo,nvidia/libglvnd,
egl-wayland,git 1,https://github.com/gkisslinux/grepo,nvidia/egl-wayland,
nvidia,465.31 1,https://github.com/gkisslinux/grepo,nvidia/nvidia,
wlroots,git 3,https://github.com/gkisslinux/grepo,nvidia/wlroots,
xorg-libs,1 1,https://github.com/gkisslinux/grepo,nvidia/xorg-libs,
firefox,90.0 1,https://github.com/gkisslinux/grepo,extra/firefox,
ccache,symlink,https://github.com/gkisslinux/grepo,extra/ccache,
rust,1.53.0 1,https://github.com/gkisslinux/grepo,extra/rust,
wpa_supplicant,symlink,https://github.com/gkisslinux/grepo,extra/wpa_supplicant,
at-spi2-atk,2.38.0 1,https://github.com/gkisslinux/kiss-bloat,community/at-spi2-atk,
pulseaudio,14.2 1,https://github.com/gkisslinux/kiss-bloat,community/pulseaudio,
at-spi2-core,2.38.0 1,https://github.com/gkisslinux/kiss-bloat,community/at-spi2-core,
libnotify,0.7.9 1,https://github.com/gkisslinux/kiss-bloat,community/libnotify,
dbus,1.13.18 1,https://github.com/gkisslinux/kiss-bloat,community/dbus,
pigz,2.6 1,https://github.com/glasnostlinux/glasnost,core/pigz,
musl,1.2.2 1,https://github.com/glasnostlinux/glasnost,core/musl,
kiss,5.3.2 1,https://github.com/glasnostlinux/glasnost,core/kiss,
llvm,12.0.0 1,https://github.com/glasnostlinux/glasnost,core/llvm,
zlib,1.2.11 3,https://github.com/glasnostlinux/glasnost,core/zlib,
xz,5.2.5 1,https://github.com/glasnostlinux/glasnost,core/xz,
baselayout,1 7,https://github.com/glasnostlinux/glasnost,core/baselayout,
busybox,1.33.1 1,https://github.com/glasnostlinux/glasnost,core/busybox,
curl,7.77.0 1,https://github.com/glasnostlinux/glasnost,core/curl,
make,4.3 1,https://github.com/glasnostlinux/glasnost,core/make,
libressl,3.3.3 1,https://github.com/glasnostlinux/glasnost,core/libressl,
git,2.32.0 1,https://github.com/glasnostlinux/glasnost,core/git,
bzip2,1.0.8 1,https://github.com/glasnostlinux/glasnost,core/bzip2,
libXxf86vm,1.1.4 1,https://github.com/glasnostlinux/glasnost,xorg/libXxf86vm,
xcb-proto,1.14.1 1,https://github.com/glasnostlinux/glasnost,xorg/xcb-proto,
libXScrnSaver,1.2.3 1,https://github.com/glasnostlinux/glasnost,xorg/libXScrnSaver,
libXdamage,1.1.5 2,https://github.com/glasnostlinux/glasnost,xorg/libXdamage,
xorgproto,2021.4.99.2 1,https://github.com/glasnostlinux/glasnost,xorg/xorgproto,
xf86-video-nouveau,1.0.17 1,https://github.com/glasnostlinux/glasnost,xorg/xf86-video-nouveau,
xorg-server,1.20.11 1,https://github.com/glasnostlinux/glasnost,xorg/xorg-server,
libXau,1.0.9 1,https://github.com/glasnostlinux/glasnost,xorg/libXau,
xauth,1.1 1,https://github.com/glasnostlinux/glasnost,xorg/xauth,
sowm,1.6 1,https://github.com/glasnostlinux/glasnost,xorg/sowm,
libXtst,1.2.3 1,https://github.com/glasnostlinux/glasnost,xorg/libXtst,
xtrans,1.4.0 2,https://github.com/glasnostlinux/glasnost,xorg/xtrans,
xcb-util-renderutil,0.3.9 1,https://github.com/glasnostlinux/glasnost,xorg/xcb-util-renderutil,
pixman,0.40.0 1,https://github.com/glasnostlinux/glasnost,xorg/pixman,
libICE,1.0.10 2,https://github.com/glasnostlinux/glasnost,xorg/libICE,
xbitmaps,1.1.2 1,https://github.com/glasnostlinux/glasnost,xorg/xbitmaps,
libXft,2.3.3 1,https://github.com/glasnostlinux/glasnost,xorg/libXft,
libxcb,1.14 1,https://github.com/glasnostlinux/glasnost,xorg/libxcb,
libvncserver,0.9.13 1,https://github.com/glasnostlinux/glasnost,xorg/libvncserver,
setxkbmap,1.3.2 1,https://github.com/glasnostlinux/glasnost,xorg/setxkbmap,
xcb-util-image,0.4.0 1,https://github.com/glasnostlinux/glasnost,xorg/xcb-util-image,
xinit,1.4.1 3,https://github.com/glasnostlinux/glasnost,xorg/xinit,
xkeyboard-config,2.33 1,https://github.com/glasnostlinux/glasnost,xorg/xkeyboard-config,
xrdb,1.2.0 1,https://github.com/glasnostlinux/glasnost,xorg/xrdb,
xprop,1.2.5 1,https://github.com/glasnostlinux/glasnost,xorg/xprop,
st,0.8.4 1,https://github.com/glasnostlinux/glasnost,xorg/st,
libXfixes,6.0.0 1,https://github.com/glasnostlinux/glasnost,xorg/libXfixes,
xev,1.2.4 1,https://github.com/glasnostlinux/glasnost,xorg/xev,
xf86-video-ati,19.1.0 2,https://github.com/glasnostlinux/glasnost,xorg/xf86-video-ati,
libxpm,3.5.13 1,https://github.com/glasnostlinux/glasnost,xorg/libxpm,
libXrender,0.9.10 2,https://github.com/glasnostlinux/glasnost,xorg/libXrender,
xinput,1.6.3 1,https://github.com/glasnostlinux/glasnost,xorg/xinput,
libxkbcommon,1.3.0 1,https://github.com/glasnostlinux/glasnost,xorg/libxkbcommon,
libSM,1.2.3 2,https://github.com/glasnostlinux/glasnost,xorg/libSM,
xcb-util,0.4.0 1,https://github.com/glasnostlinux/glasnost,xorg/xcb-util,
xcb-util-keysyms,0.4.0 1,https://github.com/glasnostlinux/glasnost,xorg/xcb-util-keysyms,
libXext,1.3.4 2,https://github.com/glasnostlinux/glasnost,xorg/libXext,
xrandr,1.5.1 1,https://github.com/glasnostlinux/glasnost,xorg/xrandr,
libXinerama,1.1.4 1,https://github.com/glasnostlinux/glasnost,xorg/libXinerama,
libxshmfence,1.3 1,https://github.com/glasnostlinux/glasnost,xorg/libxshmfence,
libXmu,1.1.3 1,https://github.com/glasnostlinux/glasnost,xorg/libXmu,
libXt,1.2.1 1,https://github.com/glasnostlinux/glasnost,xorg/libXt,
libXcursor,1.2.0 2,https://github.com/glasnostlinux/glasnost,xorg/libXcursor,
libfontenc,1.1.4 2,https://github.com/glasnostlinux/glasnost,xorg/libfontenc,
libpciaccess,0.16 1,https://github.com/glasnostlinux/glasnost,xorg/libpciaccess,
libXfont2,2.0.4 1,https://github.com/glasnostlinux/glasnost,xorg/libXfont2,
xcb-util-wm,0.4.1 1,https://github.com/glasnostlinux/glasnost,xorg/xcb-util-wm,
libXi,1.7.99.2 1,https://github.com/glasnostlinux/glasnost,xorg/libXi,
libXrandr,1.5.2 1,https://github.com/glasnostlinux/glasnost,xorg/libXrandr,
xf86-video-intel,31486f40f8e8f8923ca0799aea84b58799754564 1,https://github.com/glasnostlinux/glasnost,xorg/xf86-video-intel,
libxkbfile,1.1.0 1,https://github.com/glasnostlinux/glasnost,xorg/libxkbfile,
xf86-input-libinput,1.0.1 1,https://github.com/glasnostlinux/glasnost,xorg/xf86-input-libinput,
xcb-util-cursor,0.1.3 1,https://github.com/glasnostlinux/glasnost,xorg/xcb-util-cursor,
libX11,1.7.2 1,https://github.com/glasnostlinux/glasnost,xorg/libX11,
xkbcomp,1.4.5 1,https://github.com/glasnostlinux/glasnost,xorg/xkbcomp,
xf86-video-amdgpu,19.1.0 2,https://github.com/glasnostlinux/glasnost,xorg/xf86-video-amdgpu,
x11vnc,0.9.16 1,https://github.com/glasnostlinux/glasnost,xorg/x11vnc,
libXcomposite,0.4.5 2,https://github.com/glasnostlinux/glasnost,xorg/libXcomposite,
xorg-util-macros,1.19.3 1,https://github.com/glasnostlinux/glasnost,xorg/xorg-util-macros,
xf86-video-vesa,2.5.0 1,https://github.com/glasnostlinux/glasnost,xorg/xf86-video-vesa,
icewm,2.4.0 1,https://github.com/glasnostlinux/glasnost,xorg/icewm,
libpsl,0.21.1 1,https://github.com/glasnostlinux/glasnost,extra/libpsl,
mesa,21.0.2 1,https://github.com/glasnostlinux/glasnost,extra/mesa,
imlib2,1.7.1 1,https://github.com/glasnostlinux/glasnost,extra/imlib2,
lame,3.100 2,https://github.com/glasnostlinux/glasnost,extra/lame,
opendoas,6.8.1 1,https://github.com/glasnostlinux/glasnost,extra/opendoas,
vim,git 1,https://github.com/glasnostlinux/glasnost,extra/vim,
glib-networking,2.68.0 1,https://github.com/glasnostlinux/glasnost,extra/glib-networking,
libtool,2.4.6 1,https://github.com/glasnostlinux/glasnost,extra/libtool,
ffmpeg,4.3.2 1,https://github.com/glasnostlinux/glasnost,extra/ffmpeg,
gnupg1,1.4.23 2,https://github.com/glasnostlinux/glasnost,extra/gnupg1,
dmenu,5.0 1,https://github.com/glasnostlinux/glasnost,extra/dmenu,
lzip,1.22 1,https://github.com/glasnostlinux/glasnost,extra/lzip,
efivar,37 3,https://github.com/glasnostlinux/glasnost,extra/efivar,
libxml2,2.9.10 2,https://github.com/glasnostlinux/glasnost,extra/libxml2,
webkit2gtk,2.30.5 1,https://github.com/glasnostlinux/glasnost,extra/webkit2gtk,
mesa-demos,8.4.0 1,https://github.com/glasnostlinux/glasnost,extra/mesa-demos,
libsoup,2.72.0 1,https://github.com/glasnostlinux/glasnost,extra/libsoup,
libpng,1.6.37 2,https://github.com/glasnostlinux/glasnost,extra/libpng,
ncurses,6.2 5,https://github.com/glasnostlinux/glasnost,extra/ncurses,
libXslt,1.1.34 1 ,https://github.com/glasnostlinux/glasnost,extra/libXslt,
gtk+3,3.24.24 2,https://github.com/glasnostlinux/glasnost,extra/gtk+3,
nettle,3.7.2 1,https://github.com/glasnostlinux/glasnost,extra/nettle,
clangd,11.1.0 1,https://github.com/glasnostlinux/glasnost,extra/clangd,
btrfs-progs,5.11.1 1,https://github.com/glasnostlinux/glasnost,extra/btrfs-progs,
cmake,3.20.2 1,https://github.com/glasnostlinux/glasnost,extra/cmake,
opus,1.3.1 1,https://github.com/glasnostlinux/glasnost,extra/opus,
efibootmgr,17 5,https://github.com/glasnostlinux/glasnost,extra/efibootmgr,
file,5.40 1,https://github.com/glasnostlinux/glasnost,extra/file,
python,3.9.4 1,https://github.com/glasnostlinux/glasnost,extra/python,
libvorbis,1.3.7 1,https://github.com/glasnostlinux/glasnost,extra/libvorbis,
pango,1.48.4 1,https://github.com/glasnostlinux/glasnost,extra/pango,
expat,2.3.0 1,https://github.com/glasnostlinux/glasnost,extra/expat,
linux-headers,5.10.1 1,https://github.com/glasnostlinux/glasnost,extra/linux-headers,
cross-tools,1.0 1,https://github.com/glasnostlinux/glasnost,extra/cross-tools,
nano,5.6.1 1 ,https://github.com/glasnostlinux/glasnost,extra/nano,
libexif,0.6.22 1,https://github.com/glasnostlinux/glasnost,extra/libexif,
gdk-pixbuf,2.42.6 1,https://github.com/glasnostlinux/glasnost,extra/gdk-pixbuf,
libogg,1.3.4 1,https://github.com/glasnostlinux/glasnost,extra/libogg,
libjpeg-turbo,2.0.6 1,https://github.com/glasnostlinux/glasnost,extra/libjpeg-turbo,
perl,5.32.1 1,https://github.com/glasnostlinux/glasnost,extra/perl,
atk,2.36.0 1,https://github.com/glasnostlinux/glasnost,extra/atk,
tzdata,2021a 1,https://github.com/glasnostlinux/glasnost,extra/tzdata,
openssh,8.5p1 1,https://github.com/glasnostlinux/glasnost,extra/openssh,
glib,2.68.1 1,https://github.com/glasnostlinux/glasnost,extra/glib,
mtdev,1.1.6 1,https://github.com/glasnostlinux/glasnost,extra/mtdev,
libdrm,2.4.105 1,https://github.com/glasnostlinux/glasnost,extra/libdrm,
gnugrep,3.6 1 ,https://github.com/glasnostlinux/glasnost,extra/gnugrep,
glu,9.0.1 1,https://github.com/glasnostlinux/glasnost,extra/glu,
libinput,1.17.1 1,https://github.com/glasnostlinux/glasnost,extra/libinput,
rsync,3.2.3 1,https://github.com/glasnostlinux/glasnost,extra/rsync,
libevdev,1.11.0 1,https://github.com/glasnostlinux/glasnost,extra/libevdev,
nasm,2.15.05 1,https://github.com/glasnostlinux/glasnost,extra/nasm,
util-linux,2.36.2 1,https://github.com/glasnostlinux/glasnost,extra/util-linux,
cairo,1.16.0 1,https://github.com/glasnostlinux/glasnost,extra/cairo,
sqlite,3.35.5 1,https://github.com/glasnostlinux/glasnost,extra/sqlite,
libgpg-error,1.42 1 ,https://github.com/glasnostlinux/glasnost,extra/libgpg-error,
fribidi,1.0.10 1,https://github.com/glasnostlinux/glasnost,extra/fribidi,
dosbox,0.74-3 1,https://github.com/glasnostlinux/glasnost,extra/dosbox,
gperf,3.1 3,https://github.com/glasnostlinux/glasnost,extra/gperf,
dhcpcd,9.4.0 1,https://github.com/glasnostlinux/glasnost,extra/dhcpcd,
samurai,1.2 1,https://github.com/glasnostlinux/glasnost,extra/samurai,
libgcrypt,1.9.2 1,https://github.com/glasnostlinux/glasnost,extra/libgcrypt,
fontconfig,2.13.93 1,https://github.com/glasnostlinux/glasnost,extra/fontconfig,
gcompat,1.0.0 1,https://github.com/glasnostlinux/glasnost,extra/gcompat,
htop,3.0.5 1,https://github.com/glasnostlinux/glasnost,extra/htop,
intel-vaapi-driver,2.4.1 1,https://github.com/glasnostlinux/glasnost,extra/intel-vaapi-driver,
meson,0.57.2 1,https://github.com/glasnostlinux/glasnost,extra/meson,
zip,3.0 2,https://github.com/glasnostlinux/glasnost,extra/zip,
giflib,5.2.1 1,https://github.com/glasnostlinux/glasnost,extra/giflib,
pciutils,3.7.0 1 ,https://github.com/glasnostlinux/glasnost,extra/pciutils,
libwebp,1.2.0 1,https://github.com/glasnostlinux/glasnost,extra/libwebp,
pkgconf,1.7.4 1,https://github.com/glasnostlinux/glasnost,extra/pkgconf,
surf,2.0 1 ,https://github.com/glasnostlinux/glasnost,extra/surf,
tabbed,0.6 1,https://github.com/glasnostlinux/glasnost,extra/tabbed,
patchelf,0.12 1,https://github.com/glasnostlinux/glasnost,extra/patchelf,
libvpx,1.10.0 1,https://github.com/glasnostlinux/glasnost,extra/libvpx,
flac,1.3.3 1,https://github.com/glasnostlinux/glasnost,extra/flac,
mandoc,1.14.5 4,https://github.com/glasnostlinux/glasnost,extra/mandoc,
unifont,13.0.06 1,https://github.com/glasnostlinux/glasnost,extra/unifont,
sdl,1.2.15 1 ,https://github.com/glasnostlinux/glasnost,extra/sdl,
libelf,0.183 1,https://github.com/glasnostlinux/glasnost,extra/libelf,
eudev,3.2.10 1,https://github.com/glasnostlinux/glasnost,extra/eudev,
feh,3.6.3 1,https://github.com/glasnostlinux/glasnost,extra/feh,
harfbuzz-icu,2.8.0 1 ,https://github.com/glasnostlinux/glasnost,extra/harfbuzz-icu,
zstd,1.4.9 1,https://github.com/glasnostlinux/glasnost,extra/zstd,
wpa_supplicant,2.9 4,https://github.com/glasnostlinux/glasnost,extra/wpa_supplicant,
mpv,0.33.1 1,https://github.com/glasnostlinux/glasnost,extra/mpv,
autoconf,2.71 1,https://github.com/glasnostlinux/glasnost,extra/autoconf,
plzip,1.9 1,https://github.com/glasnostlinux/glasnost,extra/plzip,
libtheora,1.1.1 2,https://github.com/glasnostlinux/glasnost,extra/libtheora,
libva,2.11.0 1,https://github.com/glasnostlinux/glasnost,extra/libva,
tmux,3.1c 1,https://github.com/glasnostlinux/glasnost,extra/tmux,
hicolor-icon-theme,0.17 1,https://github.com/glasnostlinux/glasnost,extra/hicolor-icon-theme,
m4,1.4.18 2,https://github.com/glasnostlinux/glasnost,extra/m4,
strace,5.11 1,https://github.com/glasnostlinux/glasnost,extra/strace,
alsa-lib,1.2.4 1,https://github.com/glasnostlinux/glasnost,extra/alsa-lib,
glew,2.2.0 1,https://github.com/glasnostlinux/glasnost,extra/glew,
youtube-dl,2021.04.07 1,https://github.com/glasnostlinux/glasnost,extra/youtube-dl,
bdftopcf,1.1 1 ,https://github.com/glasnostlinux/glasnost,extra/bdftopcf,
e2fsprogs,1.46.2 1,https://github.com/glasnostlinux/glasnost,extra/e2fsprogs,
libevent,2.1.12 1,https://github.com/glasnostlinux/glasnost,extra/libevent,
alsa-utils,1.2.4 1,https://github.com/glasnostlinux/glasnost,extra/alsa-utils,
x264,20190812-2245 4,https://github.com/glasnostlinux/glasnost,extra/x264,
libepoxy,1.5.5 1,https://github.com/glasnostlinux/glasnost,extra/libepoxy,
liberation-fonts,2.1.3 1,https://github.com/glasnostlinux/glasnost,extra/liberation-fonts,
nvme-cli,1.13 1,https://github.com/glasnostlinux/glasnost,extra/nvme-cli,
x265,3.4 1,https://github.com/glasnostlinux/glasnost,extra/x265,
sudo,1.9.6p1 1,https://github.com/glasnostlinux/glasnost,extra/sudo,
openresolv,3.12.0 1,https://github.com/glasnostlinux/glasnost,extra/openresolv,
nmap,7.91 1 ,https://github.com/glasnostlinux/glasnost,extra/nmap,
freetype-harfbuzz,2.10.4+2.8.0 1,https://github.com/glasnostlinux/glasnost,extra/freetype-harfbuzz,
libass,0.15.0 1,https://github.com/glasnostlinux/glasnost,extra/libass,
pfetch,0.6.0 1,https://github.com/glasnostlinux/glasnost,extra/pfetch,
flex,2.6.4 4,https://github.com/glasnostlinux/glasnost,extra/flex,
dosfstools,4.2 1,https://github.com/glasnostlinux/glasnost,extra/dosfstools,
eiwd,1.6-1 1,https://github.com/glasnostlinux/glasnost,extra/eiwd,
acpid,2.0.32 2,https://github.com/glasnostlinux/glasnost,extra/acpid,
links2,2.22 1,https://github.com/glasnostlinux/glasnost,extra/links2,
bison,3.7.6 1,https://github.com/glasnostlinux/glasnost,extra/bison,
p11-kit,0.23.22 1,https://github.com/glasnostlinux/glasnost,extra/p11-kit,
libva-utils,2.11.1 1,https://github.com/glasnostlinux/glasnost,extra/libva-utils,
ruby,3.0.1 1,https://github.com/glasnostlinux/glasnost,extra/ruby,
automake,1.16.3 1,https://github.com/glasnostlinux/glasnost,extra/automake,
icu,69.1 1 ,https://github.com/glasnostlinux/glasnost,extra/icu,
lzo,2.10 1  ,https://github.com/glasnostlinux/glasnost,extra/lzo,
libffi,3.3 1,https://github.com/glasnostlinux/glasnost,extra/libffi,
libudev-zero,0.4.8 1,https://github.com/glasnostlinux/glasnost,extra/libudev-zero,
tiff,4.2.0 1,https://github.com/glasnostlinux/glasnost,extra/tiff,
gnutls,3.6.15 2 ,https://github.com/glasnostlinux/glasnost,extra/gnutls,
xvidcore,1.3.7 1,https://github.com/glasnostlinux/glasnost,extra/xvidcore,
xfsprogs,5.11.0 1,https://github.com/glasnostlinux/glasnost,extra/xfsprogs,
baseinit,1.0.2 1,https://github.com/glasnostlinux/glasnost,extra/baseinit,
startup-notification,0.12 1,https://github.com/gyula-ny/kiss-i3wm,kiss-i3wm/startup-notification,
i3,4.18.1 1,https://github.com/gyula-ny/kiss-i3wm,kiss-i3wm/i3,
xkbcommon,0.10.0 1,https://github.com/gyula-ny/kiss-i3wm,kiss-i3wm/xkbcommon,
pigz,2.6 2,https://github.com/hovercats/kiss-dumpsterfire,core/pigz,
xz,5.2.5 1,https://github.com/hovercats/kiss-dumpsterfire,core/xz,
curl,7.78.0 1,https://github.com/hovercats/kiss-dumpsterfire,core/curl,
make,4.3 1,https://github.com/hovercats/kiss-dumpsterfire,core/make,
axel,2.17.10 1,https://github.com/hovercats/kiss-dumpsterfire,core/axel,
